RBD,ESTAB,COMUNA,AREA,NIVEL,SECTOR,EJE,VALOR
6502,ESCUELA BASICA NEHUENTUE,CARAHUE,URBANO,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.78
6502,ESCUELA BASICA NEHUENTUE,CARAHUE,URBANO,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.74
6502,ESCUELA BASICA NEHUENTUE,CARAHUE,URBANO,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.85
6502,ESCUELA BASICA NEHUENTUE,CARAHUE,URBANO,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.76
6504,ESCUELA TRANAPUENTE,CARAHUE,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.65
6504,ESCUELA TRANAPUENTE,CARAHUE,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.51
6504,ESCUELA TRANAPUENTE,CARAHUE,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.19
6504,ESCUELA TRANAPUENTE,CARAHUE,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.37
6506,ESCUELA MUNICIPAL DINAMARCA,CARAHUE,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,1
6508,"ESCUELA BASICA DINAMARCA, LUCERO",CARAHUE,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.5
6510,ESCUELA BASICA PAILACOYAN,CARAHUE,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.67
6512,ESCUELA VILLA LAS ARAUCARIAS,CARAHUE,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.83
6512,ESCUELA VILLA LAS ARAUCARIAS,CARAHUE,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.67
6521,ESCUELA BASICA CAMARONES,CARAHUE,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.83
6522,ESCUELA BASICA PUYANGUE,CARAHUE,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,1
6523,ESCUELA BASICA CHOMIO,CARAHUE,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.8
6523,ESCUELA BASICA CHOMIO,CARAHUE,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.17
6523,ESCUELA BASICA CHOMIO,CARAHUE,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.83
6524,ESCUELA CULLINCO,CARAHUE,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.92
6524,ESCUELA CULLINCO,CARAHUE,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.83
6528,ESCUELA BASICA BAJO YUPEHUE,CARAHUE,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,1
6528,ESCUELA BASICA BAJO YUPEHUE,CARAHUE,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.67
6528,ESCUELA BASICA BAJO YUPEHUE,CARAHUE,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.73
6528,ESCUELA BASICA BAJO YUPEHUE,CARAHUE,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.52
6529,ESCUELA BASICA MATTE Y SANCHEZ,CARAHUE,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.58
6529,ESCUELA BASICA MATTE Y SANCHEZ,CARAHUE,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.67
6539,ESCUELA BASICA COI COI,CARAHUE,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.6
6539,ESCUELA BASICA COI COI,CARAHUE,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.5
6539,ESCUELA BASICA COI COI,CARAHUE,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.47
6587,ESCUELA ALEJANDRO GOROSTIAGA,NUEVA IMPERIAL,URBANO,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.59
6587,ESCUELA ALEJANDRO GOROSTIAGA,NUEVA IMPERIAL,URBANO,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.43
6587,ESCUELA ALEJANDRO GOROSTIAGA,NUEVA IMPERIAL,URBANO,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.38
6587,ESCUELA ALEJANDRO GOROSTIAGA,NUEVA IMPERIAL,URBANO,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.38
6593,ESCUELA BASICA EL CRUCERO,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,
6593,ESCUELA BASICA EL CRUCERO,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,
6593,ESCUELA BASICA EL CRUCERO,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,
6600,ESCUELA EL COPIHUAL,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.67
6600,ESCUELA EL COPIHUAL,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.56
6602,ESCUELA BASICA CATRIANCHE,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,
6602,ESCUELA BASICA CATRIANCHE,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,
6605,ESC.BASICA RAYEN MAHUIDA,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,1
6605,ESC.BASICA RAYEN MAHUIDA,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.47
6605,ESC.BASICA RAYEN MAHUIDA,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.42
6605,ESC.BASICA RAYEN MAHUIDA,NUEVA IMPERIAL,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.44
6608,ESC. BASICA LA ARAUCARIA,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,
6608,ESC. BASICA LA ARAUCARIA,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,
6608,ESC. BASICA LA ARAUCARIA,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,
6611,ESC. BASICA CHIVILCOYAN,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.85
6611,ESC. BASICA CHIVILCOYAN,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,1
6611,ESC. BASICA CHIVILCOYAN,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.83
6611,ESC. BASICA CHIVILCOYAN,NUEVA IMPERIAL,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.67
6623,ESCUELA ARENAS BLANCAS,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.67
6623,ESCUELA ARENAS BLANCAS,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.72
6623,ESCUELA ARENAS BLANCAS,NUEVA IMPERIAL,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.67
6628,ESC. BASICA LIFKO,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,1
6628,ESC. BASICA LIFKO,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.9
6628,ESC. BASICA LIFKO,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.22
6628,ESC. BASICA LIFKO,NUEVA IMPERIAL,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.5
6635,ESC. BASICA LOS ROBLES,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.8
6635,ESC. BASICA LOS ROBLES,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.83
6635,ESC. BASICA LOS ROBLES,NUEVA IMPERIAL,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.67
6639,ESCUELA BASICA MANIO DUCANAN,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,
6639,ESCUELA BASICA MANIO DUCANAN,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,
6588,ESCUELA REPUBLICA,NUEVA IMPERIAL,URBANO,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.56
6588,ESCUELA REPUBLICA,NUEVA IMPERIAL,URBANO,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.77
6588,ESCUELA REPUBLICA,NUEVA IMPERIAL,URBANO,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.71
6588,ESCUELA REPUBLICA,NUEVA IMPERIAL,URBANO,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.75
6515,ESCUELA CATRIPULLI,CARAHUE,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.8
6589,ESCUELA JUAN XXIII,NUEVA IMPERIAL,URBANO,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.83
6589,ESCUELA JUAN XXIII,NUEVA IMPERIAL,URBANO,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.41
6589,ESCUELA JUAN XXIII,NUEVA IMPERIAL,URBANO,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.65
6589,ESCUELA JUAN XXIII,NUEVA IMPERIAL,URBANO,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.61
6452,LICEO REINO DE SUECIA,SAAVEDRA,URBANO,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.69
6452,LICEO REINO DE SUECIA,SAAVEDRA,URBANO,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.6
6452,LICEO REINO DE SUECIA,SAAVEDRA,URBANO,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.33
6452,LICEO REINO DE SUECIA,SAAVEDRA,URBANO,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.36
6625,ESC. BASICA LOS CANELOS,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,1
6633,ESC. BASICA SANTA MARIA DE BOROA,NUEVA IMPERIAL,RURAL,1° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.75
6633,ESC. BASICA SANTA MARIA DE BOROA,NUEVA IMPERIAL,RURAL,2° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.67
6633,ESC. BASICA SANTA MARIA DE BOROA,NUEVA IMPERIAL,RURAL,3° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.8
6633,ESC. BASICA SANTA MARIA DE BOROA,NUEVA IMPERIAL,RURAL,4° Básico,MATEMATICAS,ESTADÍSTICA Y PROBABILIDAD,0.78
